Hasil PISA 2015 Brazil dan Italia,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
NEGARA,KLMN,UMUR,PLING,PIBU,PBPK,PORTU,LUARJAM,MMAT,MBHS,MSNS,MOTIF,KOLAB,NILAIKOL,EMO,SOSEKO,MAT,BACA,SAINS
ITA,1,"15,67","-0,0872",2,2,2,26,165,220,110,"0,1717","-0,8088","-0,6245","-1,7562","-1,6604","446,384","387,772","420,494"
ITA,1,"16,33","-0,1058",4,3,4,14,220,220,165,"-0,1624","0,395","1,2787","-1,4399","-0,7039","694,936","674,938","594,528"
ITA,1,"15,83","-0,116",5,5,5,20,180,240,120,"-0,0056",-0.NA05,"-0,0701","0,5658","0,3601","342,894","431,218","434,254"
ITA,2,"15,67","-0,1181",4,4,4,45,180,180,90,"0,2805","-1,0551","-0,3","-1,7212","-0,2492","575,313","500,506",562.5NA
ITA,2,"15,67","-0,1221",4,6,6,15,275,220,110,"-0,9207","-1,4337","-0,214","-1,7938","0,7415","621,426","650,916","672,291"
ITA,2,"15,67","-0,1249",4,6,6,23,275,220,110,"-0,3344","-0,2882","-0,2894","0,1004","0,8695","584,176","559,06","567,317"
ITA,1,16,"-0,1306",6,6,6,30,180,240,120,"0,8598","0,395","-1,039","1,0991","1,2086","603,052","655,174","603,913"
ITA,2,"16,33","-0,1306",6,6,6,21,275,220,110,"-0,8576","-1,6454","0,2014","-0,889","1,2036","569,151","619,113","579,912"
ITA,1,"16,17","-0,1306",4,6,6,9,220,220,330,"-1,5929","0,6615","0,748","-0,889","0,7512","617,616","620,82","622,194"
ITA,2,"16,17","-0,1306",4,4,4,9,200,200,100,"0,1111","-0,2882","-0,3","0,025","-0,569","606,818","596,708","600,888"
ITA,1,"15,83","-0,1306",2,2,2,32,300,350,100,"-0,1406","2,2879","2,1017","0,1711","-0,9674","535,049","553,753","556,701"
ITA,1,"15,58","-0,1323",6,6,6,23,300,240,120,"1,8543","0,4252","2,1017","1,0991","1,6913","507,912","496,589","458,778"
ITA,2,"15,75","-0,1323",6,6,6,4,240,360,240,"0,2937","2,2879","2,1017","1,0991","1,2816","433,726","456,351","474,454"
ITA,2,"15,58","-0,1328",4,4,4,18,165,220,110,"-0,7662","-1,2109","-0,8951","-1,1217","0,3111","617,3","673,382","620,198"
ITA,1,"16,25","-0,1476",6,4,6,14,165,220,110,"-1,3668","0,9455","-1,119","0,1711","0,887","651,905","600,799","668,726"
ITA,2,"16,25","-0,1501",6,6,6,36,240,360,120,"-0,8771","-0,2882","0,0333","1,0991","0,8653","426,107","424,259","409,841"
ITA,1,"15,67","-0,1679",4,4,4,27,180,360,120,"-0,3804","1,0205","0,0333","1,0991","-0,1351","451,059","508,932","482,69"
ITA,1,"15,58","-0,1702",1,2,2,29,200,250,150,"-0,8771","-0,2882","0,0333","-0,0436","-0,8738","557,089","626,137","581,19"
ITA,1,"16,08","-0,1759",3,6,6,21,200,250,200,"0,1246","-0,2882","-1,3255","0,0264","1,0983","518,998","487,058","482,239"
ITA,1,"16,33","-0,1826",6,4,6,20,150,200,100,"-0,7662","-0,2882","0,8245","1,0991","1,1934","539,241","578,465","545,614"
ITA,2,"15,75","-0,1826",3,6,6,26,220,220,110,"0,4094","0,4252","0,4643","0,4662","1,1837","442,954","491,93","374,116"
ITA,1,16,"-0,1826",5,4,5,10,150,200,150,"-0,9854","1,5604","0,4713","-1,2656","-0,0888","374,652","444,026","447,567"
ITA,1,"15,92","-0,1826",2,2,2,45,180,300,120,"-1,231","-0,2882","-0,7464","-1,3298","-1,7198","516,825","517,589","514,007"
ITA,1,"15,92","-0,1914",6,6,6,48,225,360,90,"1,8543","0,4252","-0,1717","0,5658","1,24","633,66","572,574","557,923"
ITA,2,"15,42","-0,1946",6,6,6,44,180,240,120,"-0,2776","-0,7876","0,0333","0,1711","1,8775","602,859","566,732","593,333"
ITA,1,"15,75","-0,1968",5,5,5,7,180,180,180,"-0,6532","0,8242","1,1548","-0,4263","0,0308","543,862","560,604","543,763"
ITA,1,"15,75","-0,2122",4,4,4,33,240,240,120,"0,1609","0,5759","0,0333","-0,3306","-1,5346","481,129","483,452","506,78"
ITA,2,"15,67","-0,2293",6,6,6,16,260,390,130,"0,705","0,395","-0,214","-1,0226","-0,2916","427,515","193,282",355.8NA
ITA,2,"15,5","-0,2325",6,6,6,7,165,165,110,"-0,7662","-0,2882","0,0333","-0,889","1,0818","570,859","566,087","526,161"
ITA,2,"15,5","-0,2325",6,6,6,45,250,200,100,"-0,5748","1,4116","-1,039","1,0991",0.NA17,"645,179","662,325","646,365"
ITA,2,"15,5","-0,2325",3,2,3,26,165,220,55,"-0,5086","-0,7876","0,0333","-0,3306","0,1994","615,207","547,704","570,719"
ITA,2,"15,58","-0,2325",6,4,6,35,330,220,110,"-0,5892","-1,3995","-2,1295","-2,4329","0,074","617,273","502,462","523,292"
ITA,1,"16,08","-0,2325",6,6,6,17,180,360,180,"0,1111","1,164","0,4713","1,0991","-0,2888","446,733","396,663","387,335"
ITA,2,"15,75","-0,2325",2,4,4,10,250,250,200,"-1,0795","-0,7876","1,1548","-0,0436","-0,8368","550,169","601,013","590,025"
ITA,2,"16,25","-0,2325",2,3,3,22,200,300,150,"-0,61","-0,6982","0,4822","-1,7938","-0,875","508,958","599,476","543,084"
ITA,1,"15,42","-0,2325",2,2,2,23,330,220,110,"0,4631","1,3264","0,0333","1,0991","-0,9009",495.NA2,"561,933","506,28"
ITA,1,"15,75","-0,2325",3,3,3,16,150,350,100,"-0,8771","-0,9124","-1,3255","-1,5266","-0,9925","581,064","651,85","662,668"
ITA,2,"15,5","-0,2325",2,4,4,5,240,240,120,"-0,8771","-0,2882","-0,9561","-0,889","-1,0515","527,857","560,623","529,467"
ITA,1,"15,42","-0,2325",2,2,2,24,280,420,280,"-0,8771",-0.NA05,"0,0333","0,5658","-1,8913","341,814","422,99","372,549"
ITA,2,"15,83","-0,2388",6,6,6,9,165,275,110,"0,1111","1,5604","0,0333","1,0991","1,1443","547,208","527,02","475,728"
ITA,1,"15,75","-0,241",2,2,2,24,180,240,120,"0,2805","0,5759","-0,8356","-0,889","-1,0728","419,153","545,44","474,013"
ITA,1,"16,25","-0,2531",6,6,6,25,150,200,1750,"1,3961",-0.NA05,"-0,9561","1,0991","1,1995","617,001","558,455","626,712"
ITA,1,"16,17","-0,2702",4,4,4,14,180,180,960,"0,8598","0,8242","1,0765","1,0991","-0,3151","622,518","685,215","639,512"
ITA,2,"15,33","-0,2724",4,4,4,29,240,180,120,"0,1246","-0,2882","0,748","1,0991","-0,0036","563,421","617,873",612.5NA
ITA,1,"16,25","-0,2806",4,4,4,0,200,200,0,"-1,6866","0,5759","-1,5401","0,4662","-0,403","543,923","568,854","555,627"
ITA,2,"15,83","-0,2827",6,6,6,26,275,220,110,0.NA99,"2,2879","2,1017","1,0991","0,694","571,287","513,016","536,276"
ITA,1,"15,33","-0,2827",4,1,4,25,120,360,120,"0,1609","0,8242","-0,7464","-0,4263","-1,1301","498,731","318,531","367,605"
ITA,1,"16,25","-0,2844",6,4,6,24,240,240,300,"0,2084","0,395","-0,3","1,0991","1,3678","614,424","567,775","574,388"
ITA,1,16,"-0,2844",3,3,3,39,150,200,100,"-1,9688","0,4252","0,5587","-0,3306","0,1843","655,224","616,462","600,939"
ITA,1,"15,92","-0,2844",2,4,4,16,150,250,100,"-0,0495","0,395","0,0333","-0,0436","0,1219","406,654","481,387","481,14"
ITA,1,"15,42","-0,2844",6,4,6,43,250,350,100,"0,4631","-0,2882","-0,6214","1,0991","0,0779","578,758","542,649","559,137"
ITA,1,"15,25","-0,2844",2,4,4,24,180,300,120,"-0,1163","-0,2882","-0,5546","-0,2495","0,0227","508,452","552,157","468,713"
ITA,1,"15,83","-0,2998",6,6,6,16,300,240,240,"-0,1624","1,164","-0,4911","1,0991","1,8203","593,301","598,911","595,516"
ITA,2,"15,5","-0,3166",2,6,6,51,275,220,110,"-0,4363","0,395","-0,7799","1,0991","0,8141","639,936","572,601","635,584"
ITA,1,"16,08","-0,3204",6,6,6,56,150,200,100,"-0,7662","-0,2882","-1,039","0,025","1,3034","638,267","608,507","605,021"
ITA,1,"16,17","-0,3204",4,6,6,17,150,200,100,"-0,8234","0,4252","0,0333","1,0991","0,4296","592,333","579,014","589,786"
ITA,1,"15,75","-0,3204",6,6,6,4,100,150,100,"-1,5929","2,2879","1,4758","0,1018","0,085",511.9NA,"502,862","572,508"
ITA,1,"15,5","-0,3204",2,4,4,7,200,200,200,"-0,5969","2,2879","2,1017","0,3821","-0,6448","495,774","416,239","409,469"
ITA,2,"16,17","-0,3204",2,1,2,6,240,360,120,"-1,1822","-0,9124","-0,5546","-0,4263","-1,3237","517,152","398,624","474,858"
ITA,2,"15,58","-0,3221",4,2,4,34,240,360,360,"-0,5643","0,4252","0,7516","0,2481","-0,181","445,082","403,585","457,822"
ITA,1,"15,92","-0,3227",4,4,4,21,120,240,120,"-0,2006","-0,9124","0,3895","-0,3306","0,6947","453,16","421,216","448,075"
ITA,1,"15,83","-0,3227",2,4,4,12,150,200,100,"-1,1822","-0,2882","0,5587","-0,2495","0,3692","525,946","598,004","540,963"
ITA,1,"15,58","-0,3371",4,4,4,10,150,200,150,"-1,9164","1,3264","1,4758","-0,3322","-0,5874","520,264","522,481","479,115"
ITA,1,"15,42","-0,3379",4,4,4,9,250,200,100,"-1,1738","-0,7876","-0,5546","-0,889","-0,705","552,488","540,281","511,255"
ITA,2,"15,92","-0,3449",6,6,6,7,240,300,180,"0,8598","0,395","2,1017","-0,4263","0,0658","391,753","343,84",2NA.983
ITA,1,"15,5","-0,349",6,5,6,14,250,200,200,"-1,5929","-0,5121","0,1444","1,0991","0,631","565,665","638,986","566,986"
ITA,2,"15,92","-0,3655",1,1,1,11,180,360,120,"-1,4649","0,6615","2,1017","0,1004","-1,6743","363,724","346,328","378,723"
ITA,2,"15,92","-0,3744",2,2,2,18,180,180,120,"-0,7662","-0,2882",-0.20NA,"-0,3306","-0,9539","429,168","491,232",395.NA4
ITA,2,"15,58","-0,3807",4,4,4,15,200,200,550,"-0,1651","-0,6455","-0,3735","-0,3306","0,2765","485,375","468,879","507,855"
ITA,1,"15,67","-0,3847",6,6,6,10,240,300,180,"0,4631","-1,198","-1,039","1,0991","1,3898","531,005","580,765","443,781"
ITA,2,"15,92","-0,3847",4,4,4,35,165,165,110,"1,8543","0,3177","1,1483","0,1018","-0,8849","532,211","483,141","538,353"
ITA,1,"15,58","-0,3864",3,6,6,19,200,200,150,"-0,6532","-1,5691","0,0469","1,0991","0,681","464,618","512,904","472,692"
ITA,1,"15,67","-0,3864",5,6,6,10,180,240,120,"1,8543","1,0425","-0,6214","0,1018","0,5782","431,106","602,083","505,396"
ITA,1,"16,17","-0,3864",4,2,4,10,200,350,100,"-0,7662","-0,2882","0,0333","-0,889","-0,5892","503,101","556,053","496,16"
ITA,1,"15,58","-0,3864",4,4,4,39,200,250,200,"0,8598","-0,7876","-1,377","0,1004","-0,7958","517,126",461.NA5,"444,172"
ITA,1,"15,92","-0,3864",2,2,2,4,240,360,120,"-0,8234","-1,4719","-1,377","-0,4263","-1,6043","484,634","579,612","492,228"
ITA,2,"15,67","-0,3864",0,0,0,4,220,275,440,"-0,1519","-1,1533","0,1309","-1,388","-2,2448","514,913","443,611","490,446"
ITA,2,"16,08","-0,4218",6,4,6,22,150,200,200,"-0,8234","-0,2882","0,0333","1,0991","1,4882","524,784","578,322","547,639"
ITA,1,"15,67","-0,4218",4,3,4,17,150,300,150,"-1,5844","0,6615","0,4713","-0,889","0,0365","557,386","566,078","477,056"
ITA,2,"15,58","-0,4218",2,2,2,32,220,220,110,0.NA99,"0,4252","1,1548","1,0991","-0,7813","491,405","419,356",481.3NA
ITA,2,"16,08","-0,4234",2,2,2,17,200,200,100,"-0,3263","-0,2882","0,0333","0,1711","-0,948","529,481","432,172","441,144"
ITA,1,"16,17","-0,424",6,4,6,10,180,360,120,"-1,6866","-0,2385","0,0333","-0,3306","1,0469","549,995","570,217","509,688"
ITA,2,"15,83","-0,4257",6,4,6,15,300,240,120,"-0,4495",-0.NA05,"-0,6214","1,0991","0,808","468,796","377,76","382,175"
ITA,2,16,"-0,4302",2,6,6,10,165,220,110,"-0,7662","0,4252","-0,6214","0,025",0.3NA9,"485,127","447,553","510,018"
ITA,2,"15,83","-0,4302",5,5,5,5,200,200,100,"-1,2645","-1,3807","-1,039","-0,889","-0,302","408,394","446,36","465,385"
ITA,1,"15,75","-0,4302",4,1,4,16,240,240,240,"-0,1651",-0.NA05,"-1,3255","0,1711","-0,613","418,761","466,729","469,601"
ITA,2,"15,42","-0,4424",6,6,6,8,220,220,110,"-0,1163","-1,2786","0,5587","-0,0436","1,1423","472,134","413,371","423,337"
ITA,1,"15,58","-0,4481",4,2,4,61,180,240,120,"-0,0601","-0,2882","-1,2265","1,0991",-0.63NA,"477,896","588,832","560,886"
ITA,2,"16,17","-0,4528",4,4,4,47,300,240,120,"-0,8284","0,6615","0,2482","-0,8863","-0,3969","547,522","483,95","473,813"
ITA,2,"15,58","-0,4608",3,2,3,37,200,250,400,"-0,4849","-0,9124","-1,6169","-0,889","-0,1198","580,53","509,641","540,196"
ITA,2,"16,25","-0,467",4,4,4,7,150,200,100,"-0,1651","-1,5318","-0,7464","1,0991","0,3003","491,802","546,104","526,932"
ITA,2,"15,5","-0,467",4,3,4,12,220,220,110,"-0,3263","0,4252","0,0333","-0,3306","0,022","484,854","469,712","548,376"
ITA,2,"15,42","-0,4692",4,4,4,23,200,250,100,"0,1246","0,395","2,1017","1,0991","-0,4639","445,203","456,608","514,45"
ITA,1,"15,58","-0,4725",4,4,4,8,100,150,100,"-1,7814","0,7898","-0,8356","1,0991","-0,0947","487,423","510,494","475,646"
ITA,1,"15,75","-0,485",4,2,4,33,220,330,110,"-0,2803","0,4252","1,4758","0,3838","-0,2922","449,563","502,145","476,151"
ITA,1,"15,75","-0,4866",4,2,4,0,240,360,120,"-1,0701","-1,8184","-1,377","-0,0436","-0,2265","437,864","457,627","433,179"
ITA,1,"16,08","-0,4866",2,4,4,17,240,360,240,"-0,0468","0,3177","0,0333","-1,6136","-1,2041","408,28","448,785","454,745"
ITA,1,"16,08","-0,4874",6,6,6,26,200,500,150,"1,0385","0,9455","-0,5546","-0,0436","1,4523","610,142","617,49","590,03"
ITA,1,"16,17","-0,4891",4,6,6,30,250,200,350,"0,1111",-0.NA05,"1,3777","1,0991","0,2541","344,364","271,645","365,371"
ITA,2,"15,5","-0,5054",4,6,6,10,300,420,180,"1,0385","0,5759","0,4713","-0,4263","-0,0235","466,749","475,059","457,201"
ITA,1,"16,25","-0,5094",4,6,6,33,180,240,120,"-0,7662","0,8242","0,6316","1,0991","1,2582","474,545","487,031","468,941"
ITA,2,"15,33","-0,5111",2,2,2,16,220,165,330,"-0,4441","-1,1464","-2,1295","-0,889","-1,3187","469,773","487,253","503,927"
ITA,2,"15,67","-0,5288",2,1,2,7,0,0,0,"-0,8445","0,4252","2,1017","0,3838","-1,4193","253,343","304,735","341,851"
ITA,2,"15,83","-0,5294",5,4,5,3,100,150,100,"-1,2645","-1,2786","-1,0895","-1,4399","0,0071","562,383","526,52","568,736"
ITA,2,"15,75","-0,5294",4,2,4,9,200,300,100,"-0,4495","-0,9124","0,0333","0,4662","-0,2715","513,28","509,91","458,969"
ITA,1,"15,92","-0,5311",5,5,5,26,165,385,110,"-0,2776","2,2879","1,4758","1,0991","0,2749","358,532","456,579","369,243"
ITA,2,"15,58","-0,5471",4,6,6,5,240,240,180,"-0,4849","-1,1533","-0,8356","-0,889","1,3423","468,746","326,35","411,445"
ITA,2,"16,33","-0,549",6,6,6,5,180,360,660,"-0,5996","-1,2109","1,1548","-0,889","0,4659","468,004","417,231","447,376"
ITA,1,"15,75","-0,5612",5,5,5,2,250,400,250,"-0,3467","0,4252","0,748","-0,0436","-0,4152","427,192","542,783","568,803"
ITA,1,16,"-0,5645",4,4,4,10,150,200,100,"-1,0676","1,4116","1,0765","0,3838","0,1355","514,655","557,968","531,527"
ITA,1,"15,67","-0,5651",4,2,4,24,200,350,100,"-1,0473","0,395","-1,2798","-1,828","-0,6355",4NA.912,"481,616","540,268"
ITA,2,"15,83","-0,5656",2,2,2,24,200,300,100,"-0,8771","0,4252","0,4713","-1,828","-1,5682","537,536","481,576","512,038"
ITA,1,"16,17","-0,5705",2,3,3,26,100,150,100,"-1,5196","-0,2882","0,0333","-1,4438","-1,6333","527,212","414,07","500,328"
ITA,1,16,"-0,5727",5,6,6,37,90,135,90,"-1,6384","-0,2882","1,3777","-0,4263","-0,0215","404,541","400,883","407,212"
ITA,2,"15,75","-0,5727",2,2,2,30,240,240,120,"-0,8771","-1,3995","0,0333","-0,2511","-1,5467","414,403","439,795","434,635"
ITA,1,"16,25","-0,5733",3,3,3,22,240,360,120,"0,1609","0,395","-0,062","0,3821","-0,7032",413.NA1,"522,433","437,127"
ITA,1,"15,83","-0,5764",3,6,6,16,250,200,200,"-0,4495","0,4252","-1,2798","-1,0226","2,0432","602,344","542,012","560,224"
ITA,1,"15,83","-0,6063",2,2,2,11,240,360,120,"0,515","-1,2786","-1,039","-0,889","-0,7936","384,647","538,632","450,426"
ITA,1,"15,33","-0,6115",2,2,2,14,150,200,100,"-0,8234","0,4252","0,0333","-0,3306","-0,4476","460,594","584,392","548,183"
ITA,1,"15,92","-0,6272",4,4,4,7,250,250,200,"-1,358","0,4252","0,0333","0,1004","-0,263","489,282","535,564","505,633"
ITA,2,"15,83","-0,6311",2,2,2,16,180,180,60,"-1,6406","-0,7876","0,891","0,1018","-1,3499","427,173","400,455","439,555"
ITA,1,"16,25","-0,6329",4,2,4,14,200,200,200,"-0,9854","0,0407","-0,116","0,0264","-0,7325","629,363","569,418","609,932"
ITA,2,"15,5","-0,6594",2,2,2,15,90,135,45,"-0,7662","0,4252","-0,5546","-0,3306","-1,3741","505,437","364,384","402,267"
ITA,1,"16,08","-0,6604",2,2,2,5,100,150,0,"-1,2132","-0,2882","2,1017","0,3821","-1,7118","383,621","451,584","452,416"
ITA,1,"16,25","-0,6641",3,3,3,16,275,220,110,"-0,1651","0,395","0,0333","0,5658","-0,9862","516,056","519,06","498,604"
ITA,2,"16,25","-0,6652",4,4,4,11,220,330,110,"-0,2111","-0,2882","0,0333","-0,889","-0,7281","471,286","415,038","423,68"
ITA,1,"15,42","-0,6656",3,4,4,17,180,240,120,"-1,6866","-0,3954","-1,8451","0,1018","0,5502","409,809","574,154","472,242"
ITA,1,"16,08","-0,6656",4,4,4,10,200,250,100,"-1,5929","-0,2882","0,8245","1,0991","-0,4921","581,888","529,734","506,687"
ITA,1,"15,92","-0,6928",2,1,2,18,165,220,110,"-1,1798","-1,3822","-1,039","0,5658","-1,392","474,621","535,618","493,274"
ITA,1,"15,75","-0,7058",4,4,4,11,250,200,200,"1,8543","-0,5453","-1,039","0,0264","-0,5964","601,379","679,37","670,355"
ITA,1,"15,5","-0,7073",4,2,4,23,360,270,270,"-1,1391","-0,9124","0,0333","0,1004","-0,3902","471,659","518,815","480,931"
ITA,1,16,"-0,7078",6,6,6,29,300,240,120,"0,2805","-0,2882","-0,6214","1,0991","1,3181","524,725","543,435","500,668"
ITA,2,"15,92","-0,7078",4,4,4,13,240,360,120,"0,4631","-0,2882","0,0333","-0,0436","-0,5615","477,193","511,392","496,505"
ITA,2,16,"-0,7153",4,2,4,5,240,360,120,"-1,8309","1,4116","1,2787","1,0991","0,2479","526,534","509,935","536,49"
ITA,1,"15,5","-0,7186",2,6,6,42,250,150,100,"-0,2315","-0,7876","-0,7799","0,1711","0,0793","586,726","559,315","491,229"
ITA,2,"15,33","-0,7241",4,4,4,11,200,200,500,"-1,0795","-1,1533","0,0333","0,5658","0,4769","445,509","506,102",4NA.707
ITA,1,"15,92","-0,7241",4,4,4,18,200,250,200,"-0,5053","-0,3352","-1,0965","-1,6136","0,4456","640,339","628,669","628,959"
ITA,1,"16,33","-0,737",6,5,6,24,180,240,120,"-0,4495","-0,7876","0,0333","-0,889","0,8333","420,409","422,502","359,63"
ITA,1,"16,25","-0,7399",4,4,4,14,240,240,120,"-0,4363","-0,9124","-0,5546","0,0264","-0,2289","475,391","517,231","560,626"
ITA,1,"16,08","-0,7465",4,4,4,9,220,385,110,"-1,1822",-0.NA05,"-0,3","0,0949","-0,3685","447,057","445,604","444,927"
ITA,1,"15,67","-0,7592",4,2,4,11,240,240,240,"-0,4849","-0,2882","0,0333","-1,388","-0,0681",4NA.043,"334,541","388,945"
ITA,2,"15,75","-0,7599",2,2,2,16,330,330,110,"-0,8771","-1,319","-0,3735","-0,889","-1,5735","479,709","489,908","512,691"
ITA,1,"16,17","-0,783",2,2,2,12,250,200,100,"-1,0795","1,164","2,1017","1,0991","-1,1805","578,058","569,52","577,916"
ITA,2,"15,75","-0,7928",4,4,4,7,220,330,330,"-0,0056","-0,9124","-0,7799","-0,0436","-0,2661","522,203","451,618","447,065"
ITA,2,"15,5","-0,7966",6,2,6,12,120,60,120,"-0,5336","-0,9124","0,8245","-1,1236","1,0119","510,901","438,515","503,363"
ITA,2,"15,67","-0,8048",6,6,6,17,300,240,120,"-1,7814","-0,2882","0,1444","-2,3348","1,2425","565,923","540,987","560,286"
ITA,1,"15,67","-0,8052",6,5,6,12,200,200,100,"-0,8771","-0,2882","0,4713","1,0991","0,9277","526,628","513,81","471,776"
ITA,2,"15,58","-0,8379",2,4,4,2,220,330,385,"1,8543","-1,4225","-0,9872",-1.8NA7,"0,4793","485,748","410,881","393,057"
ITA,1,"15,75","-0,8379",2,2,2,22,180,180,120,"-1,0255","-0,2882","-0,3","-0,2495","-1,4277","417,46","490,91",444.8NA
ITA,2,"15,67","-0,841",2,4,4,31,200,300,200,"-1,1296","-1,9024","0,5587","-1,9546","-0,3928","381,842","343,684","337,691"
ITA,1,"15,58","-0,8415",4,2,4,24,180,180,60,"-0,8671","-1,198","0,0333","-1,9869","-0,7074",445.NA,"372,174","412,691"
ITA,1,"15,67","-0,8434",4,4,4,20,135,180,90,"-0,61","-0,2882","0,0333",-1.8NA,"-1,1789","559,863","526,026","501,057"
ITA,2,16,"-0,8595",2,4,4,32,200,200,600,"1,3961","-0,5453","2,1017","-0,2495","0,1317","594,66","552,593","536,924"
ITA,1,"16,25","-0,8741",3,6,6,9,250,350,100,"0,4094","-0,7876","1,3777","1,0991","1,1593","540,926","545,516","528,341"
ITA,2,"15,67","-0,8741",6,6,6,32,260,260,390,"0,0543",-0.NA05,"0,5587","1,0991","1,1299","434,451","501,249","481,166"
ITA,1,"15,75","-0,8741",4,4,4,11,150,200,350,"1,0385","-0,4374","-0,9561","1,0991","-0,808","578,084","496,922","540,861"
ITA,2,"15,83","-0,8916",2,4,4,14,200,200,100,"1,3961","-1,2786","-1,0965","-0,889","-0,4317","487,12","500,17","452,801"
ITA,2,"15,92","-0,892",6,6,6,8,300,300,250,"0,8598","1,5899","-0,651","-0,889","1,4431",619.NA8,"624,913","612,447"
ITA,1,16,"-0,9335",4,2,4,16,150,200,150,"0,8101","0,8242","-2,6831","0,1711","-0,2421","484,35","540,316","546,143"
ITA,2,"15,92","-0,9691",4,4,4,16,220,220,275,"-0,8771","0,4252","1,4758","-0,3306","-0,7846","468,241","353,803","469,647"
ITA,1,"15,67",-0.NA46,2,2,2,29,240,240,80,"-0,1163","1,4116","-0,5546",-2.18NA,"-1,0267","396,001","354,985","364,956"
ITA,2,"15,67","-0,9831",2,4,4,10,240,240,120,"-0,3263",-0.NA05,"0,4713","-1,6532","0,2022","515,595","431,968","525,582"
ITA,2,"15,33","-1,0163",4,6,6,5,300,400,100,"-1,0676","-0,2882","-0,5546","-0,889","0,7748","581,919","532,878","583,516"
ITA,1,"15,67","-1,0211",2,2,2,7,150,200,100,"-1,511","-1,1664","-2,8294","-0,0436","-1,3748","493,946","482,816","493,91"
ITA,2,"15,5","-1,0579",6,4,6,23,240,360,240,"-0,0495","-0,8088","1,4758","1,0991","0,1612","487,476","517,728","518,04"
ITA,1,"15,75","-1,1008",0,2,2,12,150,300,100,"1,3961",-0.NA05,"0,5587","-0,0436",-1.81NA,"370,257","386,728","339,053"
ITA,1,"15,42","-1,1129",5,5,5,26,300,420,120,"-0,7689","-0,7876","-0,7799","-1,8273","-0,0445","450,912",323,"324,244"
ITA,2,"16,25","-1,1274",4,5,5,14,275,275,110,"-0,0137","-0,6592","-0,116","-0,3389","-0,4167","318,835","293,021","362,939"
ITA,1,"16,08","-1,1305",4,4,4,17,150,550,100,"-1,6866","-0,2882","0,0333","-0,889","-0,7943","492,822","640,754","559,845"
ITA,1,"15,5","-1,1421",1,6,6,29,275,275,110,"1,8543","-0,2882","0,0333","1,0991","-0,0383","353,261","355,591","358,115"
ITA,1,"15,33","-1,1425",6,4,6,27,150,200,100,"-1,0351","-0,2882","-0,0174","1,0991","1,0274","536,717","583,1","543,219"
ITA,1,"15,83","-1,1425",5,4,5,11,200,200,100,"-0,7662",-0.NA05,"0,0333","-1,6136","0,2659","411,113","406,483","379,519"
ITA,1,"16,17","-1,1425",2,4,4,6,200,300,200,"0,1111","-0,5453","-1,039","-1,9901","-0,8964","590,773","568,184","513,462"
ITA,2,"16,08","-1,1425",2,2,2,12,240,360,120,"0,1111","-1,4606","-1,3707","-0,0436","-1,0881","446,087","382,214","410,888"
ITA,2,"15,33","-1,1622",4,4,4,15,300,240,120,"-0,4187","-1,0551","2,1017","-1,3869","-0,2534","459,291","630,875","536,286"
ITA,1,"15,58","-1,1636",6,4,6,18,200,200,100,"-0,2315","-0,9124","0,0333","0,3821","0,984","488,306","450,785","436,639"
ITA,2,"15,92","-1,1695",6,4,6,6,275,330,110,"-1,454","-0,2882","0,0333","-0,889","0,7591","571,727","483,515","542,015"
ITA,1,"16,08","-1,1813",6,2,6,30,240,360,120,"-0,854","-1,3995","0,0333","-0,889","-0,2591","382,398","479,394","381,116"
ITA,1,"15,75","-1,1858",6,6,6,41,240,240,120,"-1,4136","-0,2882","0,2482","-0,3306",0.19NA,"377,946","379,283","361,729"
ITA,1,"16,25","-1,186",4,4,4,26,110,220,110,"-1,7814","-0,4374","-0,7799","0,3838","-0,2727","493,889","536,559","443,441"
ITA,1,"15,5","-1,186",4,4,4,5,240,360,120,"-0,2111",-0.NA05,"-0,5546","-0,3306","-0,4601","568,587","532,326",4NA.919
ITA,1,"16,17","-1,2275",3,2,3,34,275,330,110,"-1,6866","-1,1533","-0,7799","-0,889","-0,769","408,816","412,286","441,14"
ITA,2,"15,75","-1,2289",4,4,4,20,135,180,90,"-1,7267","0,2835","-0,6806","0,1018","0,0712","518,403","576,82","515,726"
ITA,2,"16,08","-1,2363",6,6,6,45,200,300,100,"0,1717","-0,2882","0,0333","-1,388","0,3313","430,099","441,25","471,091"
ITA,1,"15,83","-1,2363",1,2,2,20,80,160,160,"-0,8771","-0,7876","0,0333","-1,0226","-1,682","461,14","329,917","343,746"
ITA,1,"15,58","-1,2417",2,4,4,10,220,330,110,-1.0NA9,"0,4252","0,4713","0,5658","-0,8579","419,663","423,14","390,533"
ITA,2,16,"-1,2661",2,4,4,4,250,200,200,"-1,4246","-0,6323","-0,214","-0,4263","0,0506","572,77","461,81","555,41"
ITA,2,"16,08","-1,2707",6,6,6,31,240,240,180,"-0,7662","-0,2882","0,0333","-0,889","1,191","562,031","553,181","568,741"
ITA,1,"16,17","-1,2707",5,4,5,10,220,330,220,"-1,358","-0,7876","0,0333","1,0991","0,2457","391,346","495,254","466,942"
ITA,1,"15,83","-1,2707",2,4,4,7,240,360,180,"-0,9207","-1,3606","-1,0965","-0,3322","-0,1222","453,326","444,003","440,817"
